,,,,age,sex,race,eth
1056.0,9.0,254401.0,6,8,1,0,0
1056.0,9.0,254401.0,7,10,0,0,0
1056.0,9.0,254401.0,8,12,1,0,0
1056.0,9.0,254401.0,9,15,1,0,0
1056.0,9.0,254401.0,10,17,0,0,0
1056.0,9.0,254401.0,11,18,0,3,0
1056.0,9.0,254401.0,12,18,1,0,0
3049.0,3.0,933400.0,0,1,0,0,0
3049.0,3.0,933400.0,1,1,1,0,0
3049.0,3.0,933400.0,2,3,0,0,0
3049.0,3.0,933400.0,3,6,0,0,0
3049.0,3.0,933400.0,4,10,0,0,0
3049.0,3.0,933400.0,5,12,1,0,0
3049.0,3.0,933400.0,6,18,0,0,0
1070.0,15.0,820101.0,0,13,0,0,0
1070.0,15.0,820101.0,1,15,1,0,0
1070.0,15.0,820101.0,2,16,0,45,1
1070.0,15.0,820101.0,3,16,1,0,0
1070.0,15.0,820101.0,4,17,1,43,0
1070.0,15.0,820101.0,5,18,0,5,1
1070.0,15.0,820101.0,6,18,0,7,0
1070.0,15.0,820101.0,7,18,0,22,0
1070.0,15.0,820101.0,8,18,0,60,1
1070.0,15.0,820101.0,9,18,1,0,0
3003.0,17.0,351000.0,0,9,0,0,0
3003.0,17.0,351000.0,1,18,0,0,1
3003.0,17.0,351000.0,2,18,0,3,0
3003.0,17.0,351000.0,3,18,1,0,0
2020.0,9.0,261102.0,0,2,0,0,0
2020.0,9.0,261102.0,1,9,1,0,0
2020.0,9.0,261102.0,2,13,1,0,0
2020.0,9.0,261102.0,3,17,0,0,0
2020.0,9.0,261102.0,4,18,0,0,0
2020.0,9.0,261102.0,5,18,0,0,1
2020.0,9.0,261102.0,6,18,0,3,0
2020.0,9.0,261102.0,7,18,0,5,1
2014.0,17.0,334100.0,0,0,0,0,0
2014.0,17.0,334100.0,1,0,1,0,0
2014.0,17.0,334100.0,2,1,0,0,0
2014.0,17.0,334100.0,3,1,1,0,0
2014.0,17.0,334100.0,4,2,0,0,0
2014.0,17.0,334100.0,5,3,0,0,0
2014.0,17.0,334100.0,6,3,1,0,0
2014.0,17.0,334100.0,7,6,1,0,0
2014.0,17.0,334100.0,8,9,0,0,0
2014.0,17.0,334100.0,9,11,1,0,0
2014.0,17.0,334100.0,10,13,1,0,0
2014.0,17.0,334100.0,11,18,1,0,0
2014.0,17.0,334100.0,12,18,1,0,1
2015.0,17.0,315401.0,0,10,1,0,0
2015.0,17.0,315401.0,1,12,0,0,0
2015.0,17.0,315401.0,2,15,1,0,0
2015.0,17.0,315401.0,3,18,0,0,0
1003.0,17.0,368101.0,0,1,0,0,0
1003.0,17.0,368101.0,1,5,1,0,0
1003.0,17.0,368101.0,2,5,1,0,1
1003.0,17.0,368101.0,3,9,1,0,0
1003.0,17.0,368101.0,4,18,0,0,1
1003.0,17.0,368101.0,5,18,0,3,0
1003.0,17.0,368101.0,6,18,1,0,0
1019.0,9.0,266400.0,0,0,1,0,0
1019.0,9.0,266400.0,1,4,0,0,0
1019.0,9.0,266400.0,2,5,0,0,0
1019.0,9.0,266400.0,3,11,0,0,0
1019.0,9.0,266400.0,4,12,0,0,0
1019.0,9.0,266400.0,5,13,1,0,0
1019.0,9.0,266400.0,6,15,0,0,0
1019.0,9.0,266400.0,7,15,1,0,0
1019.0,9.0,266400.0,8,18,0,0,0
1019.0,9.0,266400.0,9,18,0,5,1
1015.0,9.0,210400.0,0,2,0,0,0
1015.0,9.0,210400.0,1,2,1,24,1
1015.0,9.0,210400.0,2,3,0,0,1
1015.0,9.0,210400.0,3,3,1,0,0
1015.0,9.0,210400.0,4,18,0,0,0
1015.0,9.0,210400.0,5,18,0,24,1
1015.0,9.0,210400.0,6,18,1,3,0
1015.0,9.0,210400.0,7,18,1,14,0
5001.0,3.0,900900.0,0,0,1,0,0
5001.0,3.0,900900.0,1,1,0,0,0
5001.0,3.0,900900.0,2,3,0,0,0
5001.0,3.0,900900.0,3,3,1,0,0
5001.0,3.0,900900.0,4,5,0,0,0
5001.0,3.0,900900.0,5,18,0,25,0
5001.0,3.0,900900.0,6,18,1,0,0
5012.0,17.0,356702.0,0,2,1,3,0
5012.0,17.0,356702.0,1,6,0,0,0
5012.0,17.0,356702.0,2,6,1,3,0
5012.0,17.0,356702.0,3,8,0,0,0
5012.0,17.0,356702.0,4,10,1,3,0
5012.0,17.0,356702.0,5,11,1,0,0
5012.0,17.0,356702.0,6,13,0,0,0
5012.0,17.0,356702.0,7,13,0,3,0
5012.0,17.0,356702.0,8,14,0,0,0
5012.0,17.0,356702.0,9,15,1,0,0
5012.0,17.0,356702.0,10,16,1,0,0
5012.0,17.0,356702.0,11,17,0,0,0
5012.0,17.0,356702.0,12,18,0,0,0
5012.0,17.0,356702.0,13,18,0,1,0
5012.0,17.0,356702.0,14,18,1,3,0
2012.0,17.0,374000.0,0,0,0,0,0
2012.0,17.0,374000.0,1,2,1,0,0
2012.0,17.0,374000.0,2,9,0,0,0
2012.0,17.0,374000.0,3,9,1,0,0
2012.0,17.0,374000.0,4,13,0,0,0
2012.0,17.0,374000.0,5,15,0,0,0
2012.0,17.0,374000.0,6,15,1,0,0
2012.0,17.0,374000.0,7,16,0,0,0
2012.0,17.0,374000.0,8,16,1,0,0
2012.0,17.0,374000.0,9,17,0,0,0
2012.0,17.0,374000.0,10,18,0,0,0
2012.0,17.0,374000.0,11,18,1,1,0
2004.0,13.0,813207.0,0,1,1,0,0
2004.0,13.0,813207.0,1,5,0,0,0
2004.0,13.0,813207.0,2,10,0,0,0
2004.0,13.0,813207.0,3,11,0,0,0
2004.0,13.0,813207.0,4,14,1,0,0
2004.0,13.0,813207.0,5,15,1,0,0
2004.0,13.0,813207.0,6,17,1,0,0
2004.0,13.0,813207.0,7,18,0,0,0
2004.0,13.0,813207.0,8,18,0,3,0
2004.0,13.0,813207.0,9,18,0,8,0
1053.0,13.0,812202.0,0,0,0,5,1
1053.0,13.0,812202.0,1,2,0,5,1
1053.0,13.0,812202.0,2,11,1,21,1
1053.0,13.0,812202.0,3,16,0,0,0
1053.0,13.0,812202.0,4,18,0,0,1
1053.0,13.0,812202.0,5,18,0,1,0
1053.0,13.0,812202.0,6,18,0,14,1
1053.0,13.0,812202.0,7,18,1,0,0
1053.0,13.0,812202.0,8,18,1,5,1
3010.0,17.0,358100.0,0,4,1,0,0
3010.0,17.0,358100.0,1,5,1,0,0
3010.0,17.0,358100.0,2,6,1,3,0
3010.0,17.0,358100.0,3,9,0,3,0
3010.0,17.0,358100.0,4,11,1,0,0
3010.0,17.0,358100.0,5,12,0,0,0
3010.0,17.0,358100.0,6,12,1,0,0
3010.0,17.0,358100.0,7,12,1,3,0
3010.0,17.0,358100.0,8,13,1,0,0
3010.0,17.0,358100.0,9,14,0,3,0
3010.0,17.0,358100.0,10,15,1,3,0
3010.0,17.0,358100.0,11,18,0,0,0
3010.0,17.0,358100.0,12,18,0,3,0
2001.0,13.0,810300.0,0,10,0,0,0
2001.0,13.0,810300.0,1,11,1,0,0
2001.0,13.0,810300.0,2,13,0,0,0
2001.0,13.0,810300.0,3,14,0,0,0
2001.0,13.0,810300.0,4,15,0,0,0
2001.0,13.0,810300.0,5,18,1,0,0
1060.0,27.0,707500.0,0,0,1,0,0
1060.0,27.0,707500.0,1,10,1,0,0
1060.0,27.0,707500.0,2,12,1,0,0
1060.0,27.0,707500.0,3,13,0,0,1
1060.0,27.0,707500.0,4,15,0,0,0
1060.0,27.0,707500.0,5,17,0,0,0
1060.0,27.0,707500.0,6,17,1,0,0
1060.0,27.0,707500.0,7,18,0,0,1
1060.0,27.0,707500.0,8,18,1,0,0
2012.0,21.0,404201.0,0,2,1,0,0
2012.0,21.0,404201.0,1,6,1,0,0
2012.0,21.0,404201.0,2,7,0,0,0
2012.0,21.0,404201.0,3,8,1,0,0
2012.0,21.0,404201.0,4,9,0,0,0
2012.0,21.0,404201.0,5,10,0,0,1
2012.0,21.0,404201.0,6,10,1,0,0
2012.0,21.0,404201.0,7,11,1,0,0
2012.0,21.0,404201.0,8,13,0,0,1
2012.0,21.0,404201.0,9,15,0,0,0
2012.0,21.0,404201.0,10,16,1,0,0
2012.0,21.0,404201.0,11,17,1,0,1
2012.0,21.0,404201.0,12,18,1,0,0
2012.0,21.0,404201.0,13,18,1,0,1
2030.0,9.0,209100.0,0,1,1,0,0
2030.0,9.0,209100.0,1,8,1,0,0
2030.0,9.0,209100.0,2,9,0,0,0
2030.0,9.0,209100.0,3,10,1,0,0
2030.0,9.0,209100.0,4,12,1,0,0
2030.0,9.0,209100.0,5,13,0,8,0
2030.0,9.0,209100.0,6,15,1,0,0
2030.0,9.0,209100.0,7,16,0,0,0
2030.0,9.0,209100.0,8,18,0,0,0
2030.0,9.0,209100.0,9,18,0,8,0
2027.0,17.0,317103.0,0,3,0,0,0
2027.0,17.0,317103.0,1,4,1,3,0
2027.0,17.0,317103.0,2,5,0,0,0
2027.0,17.0,317103.0,3,7,0,0,0
2027.0,17.0,317103.0,4,7,1,0,0
2027.0,17.0,317103.0,5,12,1,0,0
2027.0,17.0,317103.0,6,14,1,3,0
2027.0,17.0,317103.0,7,15,1,0,0
2027.0,17.0,317103.0,8,16,0,0,0
2027.0,17.0,317103.0,9,18,0,0,0
2027.0,17.0,317103.0,10,18,0,0,1
4014.0,5.0,613800.0,0,0,0,0,0
4014.0,5.0,613800.0,1,2,1,0,1
4014.0,5.0,613800.0,2,5,1,0,1
4014.0,5.0,613800.0,3,9,1,0,1
4014.0,5.0,613800.0,4,11,1,6,0
4014.0,5.0,613800.0,5,12,1,0,0
4014.0,5.0,613800.0,6,15,0,6,0
4014.0,5.0,613800.0,7,17,1,6,0
4014.0,5.0,613800.0,8,18,0,0,0
4014.0,5.0,613800.0,9,18,0,0,1
4014.0,5.0,613800.0,10,18,0,14,0
4014.0,5.0,613800.0,11,18,1,1,0
4014.0,5.0,613800.0,12,18,1,5,0
4014.0,5.0,613800.0,13,18,1,5,1
4014.0,5.0,613800.0,14,18,1,24,1
2014.0,23.0,530802.0,0,1,1,0,0
2014.0,23.0,530802.0,1,5,0,0,0
2014.0,23.0,530802.0,2,6,0,0,0
2014.0,23.0,530802.0,3,11,0,0,0
2014.0,23.0,530802.0,4,12,0,0,0
2014.0,23.0,530802.0,5,14,1,0,0
2014.0,23.0,530802.0,6,15,0,0,0
2014.0,23.0,530802.0,7,16,1,0,0
2014.0,23.0,530802.0,8,18,1,0,0
3014.0,27.0,744400.0,0,0,0,0,0
3014.0,27.0,744400.0,1,2,1,0,1
3014.0,27.0,744400.0,2,3,1,0,0
3014.0,27.0,744400.0,3,4,1,0,0
3014.0,27.0,744400.0,4,7,1,1,1
3014.0,27.0,744400.0,5,9,1,1,1
3014.0,27.0,744400.0,6,10,1,5,1
3014.0,27.0,744400.0,7,12,0,1,1
3014.0,27.0,744400.0,8,15,0,1,1
3014.0,27.0,744400.0,9,18,1,0,0
3014.0,27.0,744400.0,10,18,1,0,1
3014.0,27.0,744400.0,11,18,1,1,1
3014.0,27.0,744400.0,12,18,1,5,1
1017.0,23.0,523201.0,0,0,1,0,0
1017.0,23.0,523201.0,1,2,0,0,0
1017.0,23.0,523201.0,2,2,1,0,0
1017.0,23.0,523201.0,3,5,0,0,0
1017.0,23.0,523201.0,4,16,0,0,0
1017.0,23.0,523201.0,5,18,0,0,0
1017.0,23.0,523201.0,6,18,0,0,1
1017.0,23.0,523201.0,7,18,1,1,0
3005.0,17.0,311400.0,0,8,0,3,0
3005.0,17.0,311400.0,1,12,0,0,0
3005.0,17.0,311400.0,2,17,1,0,0
3005.0,17.0,311400.0,3,18,0,0,0
3005.0,17.0,311400.0,4,18,1,3,0
2041.0,9.0,211402.0,0,13,0,0,0
2041.0,9.0,211402.0,1,18,0,0,0
1056.0,1.0,13002.0,0,11,0,0,0
1056.0,1.0,13002.0,1,11,1,0,0
1056.0,1.0,13002.0,2,18,1,0,0
2015.0,17.0,382300.0,0,4,0,0,0
2015.0,17.0,382300.0,1,6,0,8,0
2015.0,17.0,382300.0,2,7,0,0,0
2015.0,17.0,382300.0,3,8,0,0,0
2015.0,17.0,382300.0,4,10,0,7,1
2015.0,17.0,382300.0,5,11,1,8,0
2015.0,17.0,382300.0,6,12,0,0,0
2015.0,17.0,382300.0,7,13,0,0,0
2015.0,17.0,382300.0,8,18,0,0,0
2015.0,17.0,382300.0,9,18,1,3,0
4003.0,21.0,404201.0,0,4,1,0,0
4003.0,21.0,404201.0,1,6,1,0,0
4003.0,21.0,404201.0,2,8,0,0,0
4003.0,21.0,404201.0,3,8,1,0,0
4003.0,21.0,404201.0,4,9,0,0,0
4003.0,21.0,404201.0,5,11,1,0,0
4003.0,21.0,404201.0,6,12,0,0,0
4003.0,21.0,404201.0,7,15,1,0,0
4003.0,21.0,404201.0,8,18,0,0,0
4003.0,21.0,404201.0,9,18,1,0,1
3011.0,23.0,506102.0,0,5,1,0,0
3011.0,23.0,506102.0,1,8,1,0,0
3011.0,23.0,506102.0,2,9,0,0,0
3011.0,23.0,506102.0,3,10,0,0,0
3011.0,23.0,506102.0,4,11,1,0,0
3011.0,23.0,506102.0,5,12,1,0,0
3011.0,23.0,506102.0,6,16,0,0,0
3011.0,23.0,506102.0,7,16,1,0,0
3011.0,23.0,506102.0,8,17,1,0,0
3011.0,23.0,506102.0,9,18,0,0,0
1012.0,27.0,709201.0,0,0,1,0,0
1012.0,27.0,709201.0,1,2,0,0,0
1012.0,27.0,709201.0,2,5,0,0,0
1012.0,27.0,709201.0,3,11,1,0,0
1012.0,27.0,709201.0,4,16,0,0,0
1012.0,27.0,709201.0,5,18,1,0,0
3011.0,23.0,510700.0,0,6,0,10,0
3011.0,23.0,510700.0,1,8,0,1,0
3011.0,23.0,510700.0,2,10,1,0,0
3011.0,23.0,510700.0,3,11,1,1,0
3011.0,23.0,510700.0,4,14,1,1,0
3011.0,23.0,510700.0,5,16,1,1,0
3011.0,23.0,510700.0,6,17,0,0,0
3011.0,23.0,510700.0,7,17,1,1,0
3011.0,23.0,510700.0,8,18,0,0,1
3011.0,23.0,510700.0,9,18,0,1,0
3011.0,23.0,510700.0,10,18,0,3,0
3011.0,23.0,510700.0,11,18,0,5,0
3011.0,23.0,510700.0,12,18,1,0,0
4001.0,3.0,900200.0,0,2,1,0,0
4001.0,3.0,900200.0,1,3,1,0,0
4001.0,3.0,900200.0,2,4,0,0,0
4001.0,3.0,900200.0,3,14,1,0,0
4001.0,3.0,900200.0,4,17,0,0,0
4001.0,3.0,900200.0,5,18,0,0,0
4001.0,3.0,900200.0,6,18,1,3,0
3019.0,15.0,820102.0,0,3,1,5,1
3019.0,15.0,820102.0,1,5,0,0,0
3019.0,15.0,820102.0,2,7,1,5,1
3019.0,15.0,820102.0,3,8,1,0,0
3019.0,15.0,820102.0,4,9,0,5,1
3019.0,15.0,820102.0,5,10,0,5,1
3019.0,15.0,820102.0,6,10,1,0,0
3019.0,15.0,820102.0,7,14,0,0,0
3019.0,15.0,820102.0,8,18,0,0,0
3019.0,15.0,820102.0,9,18,0,5,1
1034.0,9.0,205400.0,0,3,1,0,0
1034.0,9.0,205400.0,1,5,0,0,0
1034.0,9.0,205400.0,2,6,0,0,0
1034.0,9.0,205400.0,3,8,1,0,0
1034.0,9.0,205400.0,4,9,0,10,1
1034.0,9.0,205400.0,5,10,0,0,0
1034.0,9.0,205400.0,6,13,0,0,0
1034.0,9.0,205400.0,7,17,1,10,1
1034.0,9.0,205400.0,8,18,1,0,0
1034.0,9.0,205400.0,9,18,1,10,1
3007.0,27.0,703200.0,0,1,1,0,0
3007.0,27.0,703200.0,1,2,0,0,0
3007.0,27.0,703200.0,2,3,1,0,0
3007.0,27.0,703200.0,3,4,1,0,0
3007.0,27.0,703200.0,4,6,1,0,0
3007.0,27.0,703200.0,5,10,1,0,0
3007.0,27.0,703200.0,6,12,0,0,0
3007.0,27.0,703200.0,7,13,1,0,0
3007.0,27.0,703200.0,8,16,0,0,0
3007.0,27.0,703200.0,9,17,0,0,0
3007.0,27.0,703200.0,10,17,1,0,0
3007.0,27.0,703200.0,11,18,0,0,0
1135.0,11.0,40200.0,0,8,0,0,1
1135.0,11.0,40200.0,1,8,1,0,0
1135.0,11.0,40200.0,2,11,1,0,0
1135.0,11.0,40200.0,3,14,0,0,0
1135.0,11.0,40200.0,4,15,1,0,0
1135.0,11.0,40200.0,5,18,0,0,0
1135.0,11.0,40200.0,6,18,1,0,1
2032.0,11.0,41100.0,0,1,0,0,0
2032.0,11.0,41100.0,1,4,0,0,0
2032.0,11.0,41100.0,2,8,1,0,0
2032.0,11.0,41100.0,3,12,0,0,0
2032.0,11.0,41100.0,4,13,0,0,0
2032.0,11.0,41100.0,5,14,0,0,0
2032.0,11.0,41100.0,6,16,1,1,0
2032.0,11.0,41100.0,7,18,1,0,0
4038.0,1.0,13700.0,0,1,1,0,0
4038.0,1.0,13700.0,1,1,1,0,1
4038.0,1.0,13700.0,2,6,1,0,0
4038.0,1.0,13700.0,3,10,0,0,0
4038.0,1.0,13700.0,4,14,1,0,0
4038.0,1.0,13700.0,5,18,0,0,1
4038.0,1.0,13700.0,6,18,1,0,0
2023.0,9.0,252601.0,0,1,1,0,0
2023.0,9.0,252601.0,1,2,0,0,0
2023.0,9.0,252601.0,2,5,1,3,0
2023.0,9.0,252601.0,3,7,0,0,0
2023.0,9.0,252601.0,4,8,0,0,0
2023.0,9.0,252601.0,5,10,0,0,0
2023.0,9.0,252601.0,6,10,1,0,0
2023.0,9.0,252601.0,7,12,1,0,0
2023.0,9.0,252601.0,8,14,1,3,0
2023.0,9.0,252601.0,9,17,1,0,0
2023.0,9.0,252601.0,10,18,1,0,0
2023.0,9.0,252601.0,11,18,1,3,0
6091.0,3.0,925100.0,0,6,1,0,0
6091.0,3.0,925100.0,1,7,1,0,0
6091.0,3.0,925100.0,2,11,1,0,0
6091.0,3.0,925100.0,3,13,1,0,0
6091.0,3.0,925100.0,4,14,0,0,0
6091.0,3.0,925100.0,5,14,1,0,0
6091.0,3.0,925100.0,6,16,1,0,0
6091.0,3.0,925100.0,7,17,1,0,0
6091.0,3.0,925100.0,8,18,1,0,0
6091.0,3.0,925100.0,9,18,1,0,1
3027.0,9.0,208300.0,0,1,1,0,0
3027.0,9.0,208300.0,1,5,0,0,0
3027.0,9.0,208300.0,2,7,0,0,0
3027.0,9.0,208300.0,3,9,1,0,0
3027.0,9.0,208300.0,4,12,1,0,0
3027.0,9.0,208300.0,5,16,0,0,0
3027.0,9.0,208300.0,6,18,0,0,0
2016.0,1.0,11300.0,0,0,0,0,0
2016.0,1.0,11300.0,1,17,0,0,0
2016.0,1.0,11300.0,2,18,0,0,0
1096.0,9.0,211401.0,0,10,0,0,0
1096.0,9.0,211401.0,1,11,0,0,0
1096.0,9.0,211401.0,2,14,0,0,0
1096.0,9.0,211401.0,3,14,1,0,0
1096.0,9.0,211401.0,4,16,0,0,0
1096.0,9.0,211401.0,5,18,0,0,0
2030.0,15.0,821904.0,0,2,0,0,0
2030.0,15.0,821904.0,1,18,0,0,0
2030.0,15.0,821904.0,2,18,0,7,0
2030.0,15.0,821904.0,3,18,1,0,1
2030.0,15.0,821904.0,4,18,1,2,0
2030.0,15.0,821904.0,5,18,1,3,0
2020.0,9.0,261101.0,0,9,1,0,0
2020.0,9.0,261101.0,1,11,1,0,0
2020.0,9.0,261101.0,2,18,0,0,1
2020.0,9.0,261101.0,3,18,1,0,0
3012.0,9.0,205300.0,0,1,0,0,0
3012.0,9.0,205300.0,1,3,0,0,0
3012.0,9.0,205300.0,2,3,1,0,0
3012.0,9.0,205300.0,3,5,1,0,0
3012.0,9.0,205300.0,4,9,0,0,0
3012.0,9.0,205300.0,5,10,1,0,0
3012.0,9.0,205300.0,6,13,0,0,0
3012.0,9.0,205300.0,7,14,0,0,0
3012.0,9.0,205300.0,8,15,1,0,0
3012.0,9.0,205300.0,9,17,0,0,0
3012.0,9.0,205300.0,10,18,0,0,0
4020.0,1.0,13100.0,0,0,1,0,0
4020.0,1.0,13100.0,1,4,1,0,0
4020.0,1.0,13100.0,2,5,0,0,0
4020.0,1.0,13100.0,3,9,0,0,0
4020.0,1.0,13100.0,4,14,0,0,0
4020.0,1.0,13100.0,5,18,0,0,0
4011.0,17.0,310602.0,0,0,1,0,0
4011.0,17.0,310602.0,1,0,1,3,0
4011.0,17.0,310602.0,2,11,0,0,1
4011.0,17.0,310602.0,3,12,1,0,1
4011.0,17.0,310602.0,4,13,1,3,0
4011.0,17.0,310602.0,5,18,0,0,1
4011.0,17.0,310602.0,6,18,1,0,0
4011.0,17.0,310602.0,7,18,1,1,0
4011.0,17.0,310602.0,8,18,1,3,0
4011.0,17.0,310602.0,9,18,1,6,1
3003.0,25.0,10701.0,0,18,1,0,0
3003.0,25.0,10701.0,1,18,1,2,0
3003.0,25.0,10701.0,2,18,1,3,0
3003.0,25.0,10701.0,3,18,1,8,0
3025.0,17.0,310200.0,0,1,0,0,0
3025.0,17.0,310200.0,1,3,1,0,0
3025.0,17.0,310200.0,2,5,0,0,0
3025.0,17.0,310200.0,3,5,1,0,0
3025.0,17.0,310200.0,4,6,1,0,0
3025.0,17.0,310200.0,5,9,0,0,0
3025.0,17.0,310200.0,6,11,1,0,0
3025.0,17.0,310200.0,7,15,1,0,0
3025.0,17.0,310200.0,8,18,1,0,0
3021.0,17.0,374400.0,0,4,0,0,0
3021.0,17.0,374400.0,1,4,1,0,0
3021.0,17.0,374400.0,2,6,1,0,0
3021.0,17.0,374400.0,3,7,1,6,0
3021.0,17.0,374400.0,4,8,1,6,0
3021.0,17.0,374400.0,5,9,1,0,0
3021.0,17.0,374400.0,6,12,0,0,0
3021.0,17.0,374400.0,7,17,1,0,0
3021.0,17.0,374400.0,8,18,0,0,0
3021.0,17.0,374400.0,9,18,0,3,0
3021.0,17.0,374400.0,10,18,1,1,0
2013.0,25.0,160300.0,0,5,1,5,1
2013.0,25.0,160300.0,1,9,0,0,0
2013.0,25.0,160300.0,2,14,0,0,0
2013.0,25.0,160300.0,3,15,1,0,0
2013.0,25.0,160300.0,4,18,0,1,0
2013.0,25.0,160300.0,5,18,1,0,0
2013.0,25.0,160300.0,6,18,1,0,1
4021.0,5.0,655400.0,0,2,1,0,0
4021.0,5.0,655400.0,1,5,1,0,0
4021.0,5.0,655400.0,2,11,1,0,0
4021.0,5.0,655400.0,3,14,0,0,0
4021.0,5.0,655400.0,4,17,0,0,0
4021.0,5.0,655400.0,5,17,1,0,0
4021.0,5.0,655400.0,6,18,0,0,0
2004.0,9.0,252501.0,0,2,0,0,0
2004.0,9.0,252501.0,1,3,0,0,0
2004.0,9.0,252501.0,2,3,1,0,0
2004.0,9.0,252501.0,3,5,0,0,0
2004.0,9.0,252501.0,4,9,1,6,0
2004.0,9.0,252501.0,5,13,1,0,0
2004.0,9.0,252501.0,6,16,1,0,0
2004.0,9.0,252501.0,7,18,0,1,0
2004.0,9.0,252501.0,8,18,1,0,0
4003.0,5.0,653301.0,0,0,0,0,0
4003.0,5.0,653301.0,1,3,0,0,0
4003.0,5.0,653301.0,2,3,1,0,0
4003.0,5.0,653301.0,3,4,1,0,0
4003.0,5.0,653301.0,4,5,0,0,0
4003.0,5.0,653301.0,5,6,0,0,0
4003.0,5.0,653301.0,6,7,0,0,0
4003.0,5.0,653301.0,7,10,1,0,0
4003.0,5.0,653301.0,8,15,1,0,0
4003.0,5.0,653301.0,9,18,1,0,0
1016.0,17.0,334100.0,0,3,0,0,0
1016.0,17.0,334100.0,1,6,0,0,0
1016.0,17.0,334100.0,2,6,1,0,0
1016.0,17.0,334100.0,3,8,0,0,0
1016.0,17.0,334100.0,4,8,1,0,0
1016.0,17.0,334100.0,5,10,0,0,0
1016.0,17.0,334100.0,6,17,0,0,0
1016.0,17.0,334100.0,7,17,1,0,0
1016.0,17.0,334100.0,8,18,1,0,0
2014.0,9.0,260200.0,0,0,1,0,0
2014.0,9.0,260200.0,1,1,0,2,0
2014.0,9.0,260200.0,2,1,1,0,0
2014.0,9.0,260200.0,3,7,1,0,0
2014.0,9.0,260200.0,4,10,1,0,0
2014.0,9.0,260200.0,5,12,0,0,0
2014.0,9.0,260200.0,6,13,1,0,0
2014.0,9.0,260200.0,7,14,1,0,0
2014.0,9.0,260200.0,8,15,1,0,0
2014.0,9.0,260200.0,9,18,0,0,0
2014.0,9.0,260200.0,10,18,0,2,0
4007.0,21.0,402102.0,0,2,1,0,0
4007.0,21.0,402102.0,1,7,1,0,0
4007.0,21.0,402102.0,2,10,0,0,0
4007.0,21.0,402102.0,3,10,1,0,0
4007.0,21.0,402102.0,4,11,0,0,0
4007.0,21.0,402102.0,5,14,0,0,0
4007.0,21.0,402102.0,6,15,1,0,0
4007.0,21.0,402102.0,7,18,1,0,0
2027.0,13.0,811101.0,0,1,0,0,0
2027.0,13.0,811101.0,1,2,1,0,1
2027.0,13.0,811101.0,2,8,0,0,0
2027.0,13.0,811101.0,3,13,0,0,0
2027.0,13.0,811101.0,4,18,0,0,0
2024.0,21.0,419100.0,0,3,0,0,0
2024.0,21.0,419100.0,1,5,1,0,0
2024.0,21.0,419100.0,2,7,0,0,0
2024.0,21.0,419100.0,3,10,1,0,0
2024.0,21.0,419100.0,4,13,0,0,0
2024.0,21.0,419100.0,5,15,0,0,0
2024.0,21.0,419100.0,6,16,0,0,0
2024.0,21.0,419100.0,7,18,0,0,0
2057.0,15.0,820101.0,0,2,0,0,0
2057.0,15.0,820101.0,1,4,1,0,1
2057.0,15.0,820101.0,2,7,1,0,0
2057.0,15.0,820101.0,3,8,0,0,0
2057.0,15.0,820101.0,4,18,0,0,1
2057.0,15.0,820101.0,5,18,1,0,0
2037.0,17.0,317203.0,0,1,0,0,0
2037.0,17.0,317203.0,1,2,1,0,0
2037.0,17.0,317203.0,2,5,0,0,0
2037.0,17.0,317203.0,3,5,1,0,0
2037.0,17.0,317203.0,4,7,0,0,0
2037.0,17.0,317203.0,5,8,0,0,0
2037.0,17.0,317203.0,6,10,0,25,0
2037.0,17.0,317203.0,7,10,1,0,0
2037.0,17.0,317203.0,8,13,0,0,0
2037.0,17.0,317203.0,9,16,1,0,0
2037.0,17.0,317203.0,10,18,0,0,0
1014.0,17.0,373200.0,0,14,0,0,0
1014.0,17.0,373200.0,1,18,0,3,0
1014.0,17.0,373200.0,2,18,1,0,0
2013.0,5.0,655300.0,0,3,1,0,0
2013.0,5.0,655300.0,1,9,1,0,1
2013.0,5.0,655300.0,2,14,1,0,0
2013.0,5.0,655300.0,3,16,0,0,1
2013.0,5.0,655300.0,4,18,0,0,0
2013.0,5.0,655300.0,5,18,1,0,1
2013.0,5.0,655300.0,6,18,1,5,0
2017.0,17.0,324101.0,0,6,1,0,0
2017.0,17.0,324101.0,1,15,0,0,0
2017.0,17.0,324101.0,2,17,0,0,0
2017.0,17.0,324101.0,3,18,0,10,0
2017.0,17.0,324101.0,4,18,1,0,0
2009.0,9.0,205700.0,0,10,1,0,0
2009.0,9.0,205700.0,1,13,0,0,0
2009.0,9.0,205700.0,2,18,1,0,0
2009.0,9.0,205700.0,3,18,1,21,0
4017.0,11.0,40800.0,0,2,0,0,0
4017.0,11.0,40800.0,1,2,1,0,0
4017.0,11.0,40800.0,2,5,0,0,0
4017.0,11.0,40800.0,3,5,1,0,0
4017.0,11.0,40800.0,4,7,0,0,0
4017.0,11.0,40800.0,5,8,0,0,0
4017.0,11.0,40800.0,6,9,0,0,0
4017.0,11.0,40800.0,7,10,1,0,0
4017.0,11.0,40800.0,8,11,0,0,0
4017.0,11.0,40800.0,9,18,0,0,1
4017.0,11.0,40800.0,10,18,1,0,0
3004.0,27.0,718100.0,0,7,0,0,0
3004.0,27.0,718100.0,1,8,0,0,0
3004.0,27.0,718100.0,2,9,1,0,0
